Label,URL,brand,name,price,skin_type,ingredients,brand,name,price,skin_type,ingredients
body-moisturizers,https://www.sephora.com/product/tom-ford-soleil-blanc-mini-shimmering-body-oil-P456175?icid2=products%20grid:p456175,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/whipped-argan-oil-body-butter-P287700?icid2=products%20grid:p287700,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/resurface-aha-renewing-cream-P442845?icid2=products%20grid:p442845,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/amazing-grace-firming-body-emulsion-P7411?icid2=products%20grid:p7411,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/creme-de-corps-P421999?icid2=products%20grid:p421999,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/caudalie-vinosculpt-lift-firm-body-cream-P456403?icid2=products%20grid:p456403,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/bum-bum-sol-oil-spf-30-P442733?icid2=products%20grid:p442733,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/hand-creams-P307907?icid2=products%20grid:p307907,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/b-flat-belly-firming-cream-P448708?icid2=products%20grid:p448708,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/night-body-serum-P435939?icid2=products%20grid:p435939,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/b-tight-lift-firm-booty-mask-P441098?icid2=products%20grid:p441098,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/unicorn-essence-P417141?icid2=products%20grid:p417141,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/samba-2-step-foot-fetish-care-P406081?icid2=products%20grid:p406081,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/drunk-elephant-sili-body-lotion-P457687?icid2=products%20grid:p457687,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/ultimate-strength-hand-salve-P422640?icid2=products%20grid:p422640,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/creme-de-corps-soy-milk-honey-whipped-body-butter-P422269?icid2=products%20grid:p422269,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/creme-de-corps-nourishing-dry-body-oil-P426826?icid2=products%20grid:p426826,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/dry-body-oil-P412115?icid2=products%20grid:p412115,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/shea-butter-ultra-rich-body-cream-P238001?icid2=products%20grid:p238001,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/100-squalane-oil-P416564?icid2=products%20grid:p416564,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/major-glow-body-oil-P443626?icid2=products%20grid:p443626,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/hand-balm-P428256?icid2=products%20grid:p428256,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/aha-smart-renewal-body-serum-P431845?icid2=products%20grid:p431845,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/a-a-body-power-cream-P415746?icid2=products%20grid:p415746,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/rose-gold-elixir-P417139?icid2=products%20grid:p417139,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/necessaire-the-body-lotion-P459138?icid2=products%20grid:p459138,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/becca-cosmetics-ignite-liquified-light-highlighter-P457300?icid2=products%20grid:p457300,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/royal-oil-100-mg-cbd-P445464?icid2=products%20grid:p445464,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/coconut-melt-P413350?icid2=products%20grid:p413350,,,,,,,,,,
